stationid,startTime,inNums,outNums,flow,allflow
197,2022/7/15 22:30,0,64,-64,-482
197,2022/7/15 22:40,0,49,-49,-321
197,2022/7/15 22:50,0,25,-25,-60
201,2022/7/15 5:00,0,1,-1,-9
201,2022/7/15 5:10,0,1,-1,-9
201,2022/7/15 5:20,0,1,-1,-9
201,2022/7/15 5:30,0,1,-1,-9
201,2022/7/15 5:40,1,1,0,-2
201,2022/7/15 5:50,8,1,7,131
201,2022/7/15 6:00,5,1,4,258
201,2022/7/15 6:10,7,1,6,237
201,2022/7/15 6:20,8,23,-15,234
201,2022/7/15 6:30,14,35,-21,417
201,2022/7/15 6:40,17,21,-4,796
201,2022/7/15 6:50,14,38,-24,837
201,2022/7/15 7:00,20,41,-21,1037
201,2022/7/15 7:10,27,76,-49,1438
201,2022/7/15 7:20,29,76,-47,1748
201,2022/7/15 7:30,30,111,-81,2072
201,2022/7/15 7:40,26,115,-89,1837
201,2022/7/15 7:50,26,108,-82,1661
201,2022/7/15 8:00,24,120,-96,1193
201,2022/7/15 8:10,17,150,-133,1023
201,2022/7/15 8:20,15,109,-94,711
201,2022/7/15 8:30,13,106,-93,240
201,2022/7/15 8:40,17,104,-87,-39
201,2022/7/15 8:50,10,103,-93,-82
201,2022/7/15 9:00,6,93,-87,-123
201,2022/7/15 9:10,5,74,-69,-276
201,2022/7/15 9:20,5,70,-65,-311
201,2022/7/15 9:30,5,77,-72,-333
201,2022/7/15 9:40,6,51,-45,-312
201,2022/7/15 9:50,9,42,-33,-299
201,2022/7/15 10:00,7,45,-38,-288
201,2022/7/15 10:10,9,38,-29,-279
201,2022/7/15 10:20,8,23,-15,-266
201,2022/7/15 10:30,9,37,-28,-274
201,2022/7/15 10:40,10,31,-21,-257
201,2022/7/15 10:50,10,19,-9,-255
201,2022/7/15 11:00,9,25,-16,-272
201,2022/7/15 11:10,13,31,-18,-249
201,2022/7/15 11:20,9,23,-14,-226
201,2022/7/15 11:30,11,23,-12,-256
201,2022/7/15 11:40,13,23,-10,-237
201,2022/7/15 11:50,16,21,-5,-216
201,2022/7/15 12:00,14,24,-10,-214
201,2022/7/15 12:10,14,32,-18,-226
201,2022/7/15 12:20,15,21,-6,-207
201,2022/7/15 12:30,15,25,-10,-231
201,2022/7/15 12:40,15,29,-14,-267
201,2022/7/15 12:50,11,21,-10,-262
201,2022/7/15 13:00,13,32,-19,-280
201,2022/7/15 13:10,11,28,-17,-266
201,2022/7/15 13:20,10,21,-11,-288
201,2022/7/15 13:30,13,23,-10,-298
201,2022/7/15 13:40,13,33,-20,-291
201,2022/7/15 13:50,11,23,-12,-304
201,2022/7/15 14:00,13,23,-10,-296
201,2022/7/15 14:10,13,30,-17,-306
201,2022/7/15 14:20,10,13,-3,-279
201,2022/7/15 14:30,13,23,-10,-296
201,2022/7/15 14:40,15,23,-8,-306
201,2022/7/15 14:50,12,19,-7,-310
201,2022/7/15 15:00,14,23,-9,-317
201,2022/7/15 15:10,17,21,-4,-320
201,2022/7/15 15:20,14,15,-1,-310
201,2022/7/15 15:30,16,21,-5,-326
201,2022/7/15 15:40,14,23,-9,-354
201,2022/7/15 15:50,19,14,5,-326
201,2022/7/15 16:00,26,23,3,-282
201,2022/7/15 16:10,33,21,12,-332
201,2022/7/15 16:20,22,14,8,-369
201,2022/7/15 16:30,45,21,24,-226
201,2022/7/15 16:40,46,23,23,333
201,2022/7/15 16:50,49,23,26,46
201,2022/7/15 17:00,141,19,122,-28
201,2022/7/15 17:10,174,23,151,220
201,2022/7/15 17:20,198,23,175,182
201,2022/7/15 17:30,69,29,40,-131
201,2022/7/15 17:40,43,23,20,34
201,2022/7/15 17:50,31,33,-2,-205
201,2022/7/15 18:00,26,27,-1,-416
201,2022/7/15 18:10,22,38,-16,-486
201,2022/7/15 18:20,20,36,-16,-735
201,2022/7/15 18:30,20,33,-13,-830
201,2022/7/15 18:40,18,32,-14,-944
201,2022/7/15 18:50,14,31,-17,-1028
201,2022/7/15 19:00,15,33,-18,-977
201,2022/7/15 19:10,15,45,-30,-892
201,2022/7/15 19:20,14,33,-19,-925
201,2022/7/15 19:30,12,33,-21,-788
201,2022/7/15 19:40,12,33,-21,-733
201,2022/7/15 19:50,11,31,-20,-693
201,2022/7/15 20:00,18,32,-14,-596
201,2022/7/15 20:10,25,22,3,-539
201,2022/7/15 20:20,10,21,-11,-593
201,2022/7/15 20:30,7,23,-16,-507
201,2022/7/15 20:40,6,21,-15,-493
201,2022/7/15 20:50,7,23,-16,-497
201,2022/7/15 21:00,11,10,1,-495
201,2022/7/15 21:10,6,23,-17,-559
201,2022/7/15 21:20,3,22,-19,-513
201,2022/7/15 21:30,2,15,-13,-528
201,2022/7/15 21:40,1,23,-22,-523
201,2022/7/15 21:50,1,23,-22,-514
201,2022/7/15 22:00,1,13,-12,-547
201,2022/7/15 22:10,0,19,-19,-553
201,2022/7/15 22:20,0,25,-25,-558
201,2022/7/15 22:30,0,18,-18,-500
201,2022/7/15 22:40,0,23,-23,-344
201,2022/7/15 22:50,0,7,-7,-67
200,2022/7/15 5:00,0,1,-1,-10
200,2022/7/15 5:10,0,1,-1,-10
200,2022/7/15 5:20,0,1,-1,-10
200,2022/7/15 5:30,0,1,-1,-10
200,2022/7/15 5:40,19,1,18,16
200,2022/7/15 5:50,37,1,36,167
200,2022/7/15 6:00,26,1,25,283
200,2022/7/15 6:10,32,1,31,268
200,2022/7/15 6:20,34,21,13,247
200,2022/7/15 6:30,38,23,15,432
200,2022/7/15 6:40,47,49,-2,794
200,2022/7/15 6:50,59,61,-2,835
200,2022/7/15 7:00,79,108,-29,1008
200,2022/7/15 7:10,145,69,76,1514
200,2022/7/15 7:20,149,93,56,1804
200,2022/7/15 7:30,128,121,7,2079
200,2022/7/15 7:40,128,96,32,1869
200,2022/7/15 7:50,83,105,-22,1639
200,2022/7/15 8:00,86,124,-38,1155
200,2022/7/15 8:10,60,105,-45,978
200,2022/7/15 8:20,55,110,-55,656
200,2022/7/15 8:30,44,108,-64,176
200,2022/7/15 8:40,31,120,-89,-128
200,2022/7/15 8:50,25,97,-72,-154
200,2022/7/15 9:00,27,87,-60,-183
200,2022/7/15 9:10,24,83,-59,-335
200,2022/7/15 9:20,26,70,-44,-355
200,2022/7/15 9:30,23,78,-55,-388
200,2022/7/15 9:40,23,69,-46,-358
200,2022/7/15 9:50,20,67,-47,-346
200,2022/7/15 10:00,20,67,-47,-335
200,2022/7/15 10:10,22,55,-33,-312
200,2022/7/15 10:20,25,65,-40,-306
200,2022/7/15 10:30,17,54,-37,-311
200,2022/7/15 10:40,23,42,-19,-276
200,2022/7/15 10:50,22,54,-32,-287
200,2022/7/15 11:00,22,49,-27,-299
200,2022/7/15 11:10,20,33,-13,-262
200,2022/7/15 11:20,21,46,-25,-251
200,2022/7/15 11:30,22,41,-19,-275
200,2022/7/15 11:40,21,32,-11,-248
200,2022/7/15 11:50,23,47,-24,-240
200,2022/7/15 12:00,21,47,-26,-240
200,2022/7/15 12:10,24,25,-1,-227
200,2022/7/15 12:20,24,45,-21,-228
200,2022/7/15 12:30,20,42,-22,-253
200,2022/7/15 12:40,25,31,-6,-273
200,2022/7/15 12:50,21,45,-24,-286
200,2022/7/15 13:00,22,41,-19,-299
200,2022/7/15 13:10,20,28,-8,-274
200,2022/7/15 13:20,20,41,-21,-309
200,2022/7/15 13:30,15,44,-29,-327
200,2022/7/15 13:40,17,29,-12,-303
200,2022/7/15 13:50,16,41,-25,-329
200,2022/7/15 14:00,15,38,-23,-319
200,2022/7/15 14:10,16,31,-15,-321
200,2022/7/15 14:20,18,42,-24,-303
200,2022/7/15 14:30,15,40,-25,-321
200,2022/7/15 14:40,14,23,-9,-315
200,2022/7/15 14:50,18,47,-29,-339
200,2022/7/15 15:00,16,46,-30,-347
200,2022/7/15 15:10,17,35,-18,-338
200,2022/7/15 15:20,20,44,-24,-334
200,2022/7/15 15:30,23,44,-21,-347
200,2022/7/15 15:40,21,31,-10,-364
200,2022/7/15 15:50,25,51,-26,-352
200,2022/7/15 16:00,68,61,7,-275
200,2022/7/15 16:10,32,47,-15,-347
200,2022/7/15 16:20,35,62,-27,-396
200,2022/7/15 16:30,35,42,-7,-233
200,2022/7/15 16:40,46,74,-28,305
200,2022/7/15 16:50,64,62,2,48
200,2022/7/15 17:00,45,68,-23,-51
200,2022/7/15 17:10,47,73,-26,194
200,2022/7/15 17:20,37,73,-36,146
200,2022/7/15 17:30,53,76,-23,-154
200,2022/7/15 17:40,42,80,-38,-4
200,2022/7/15 17:50,26,81,-55,-260
200,2022/7/15 18:00,29,92,-63,-479
200,2022/7/15 18:10,29,95,-66,-552
200,2022/7/15 18:20,24,95,-71,-806
200,2022/7/15 18:30,20,80,-60,-890
200,2022/7/15 18:40,17,91,-74,-1018
200,2022/7/15 18:50,13,93,-80,-1108
200,2022/7/15 19:00,17,78,-61,-1038
200,2022/7/15 19:10,13,99,-86,-978
200,2022/7/15 19:20,13,81,-68,-993
200,2022/7/15 19:30,12,76,-64,-852
200,2022/7/15 19:40,8,77,-69,-802
200,2022/7/15 19:50,9,75,-66,-759
200,2022/7/15 20:00,9,73,-64,-660
200,2022/7/15 20:10,11,67,-56,-595
200,2022/7/15 20:20,8,67,-59,-652
200,2022/7/15 20:30,13,55,-42,-549
200,2022/7/15 20:40,7,59,-52,-545
200,2022/7/15 20:50,4,64,-60,-557
200,2022/7/15 21:00,12,64,-52,-547
200,2022/7/15 21:10,7,63,-56,-615
200,2022/7/15 21:20,5,50,-45,-558
200,2022/7/15 21:30,4,62,-58,-586
200,2022/7/15 21:40,4,64,-60,-583
200,2022/7/15 21:50,2,39,-37,-551
200,2022/7/15 22:00,0,51,-51,-598
200,2022/7/15 22:10,0,63,-63,-616
200,2022/7/15 22:20,0,47,-47,-605
200,2022/7/15 22:30,0,52,-52,-552
200,2022/7/15 22:40,0,39,-39,-383
200,2022/7/15 22:50,0,49,-49,-116
210,2022/7/15 5:00,0,1,-1,-1
210,2022/7/15 5:10,7,1,6,6
210,2022/7/15 5:20,16,1,15,15
210,2022/7/15 5:30,16,1,15,15
210,2022/7/15 5:40,17,1,16,16
210,2022/7/15 5:50,24,1,23,23
210,2022/7/15 6:00,30,1,29,29
210,2022/7/15 6:10,34,1,33,33
210,2022/7/15 6:20,40,1,39,39
210,2022/7/15 6:30,47,13,34,34
210,2022/7/15 6:40,56,13,43,43
210,2022/7/15 6:50,55,19,36,36
210,2022/7/15 7:00,76,23,53,53
210,2022/7/15 7:10,93,21,72,72
210,2022/7/15 7:20,180,29,151,151
210,2022/7/15 7:30,224,23,201,201
210,2022/7/15 7:40,222,51,171,171
210,2022/7/15 7:50,216,35,181,181
210,2022/7/15 8:00,180,49,131,131
210,2022/7/15 8:10,83,68,15,15
210,2022/7/15 8:20,58,48,10,10
210,2022/7/15 8:30,45,67,-22,-22
210,2022/7/15 8:40,32,49,-17,-17
210,2022/7/15 8:50,30,38,-8,-8
210,2022/7/15 9:00,26,49,-23,-23
210,2022/7/15 9:10,24,47,-23,-23
210,2022/7/15 9:20,20,38,-18,-18
210,2022/7/15 9:30,19,46,-27,-27
210,2022/7/15 9:40,16,38,-22,-22
210,2022/7/15 9:50,16,46,-30,-30
210,2022/7/15 10:00,18,30,-12,-12
210,2022/7/15 10:10,12,35,-23,-23
210,2022/7/15 10:20,18,33,-15,-15
210,2022/7/15 10:30,15,35,-20,-20
210,2022/7/15 10:40,16,41,-25,-25
210,2022/7/15 10:50,16,38,-22,-22
210,2022/7/15 11:00,17,30,-13,-13
210,2022/7/15 11:10,16,34,-18,-18
210,2022/7/15 11:20,16,32,-16,-16
210,2022/7/15 11:30,17,25,-8,-8
210,2022/7/15 11:40,16,23,-7,-7
210,2022/7/15 11:50,16,30,-14,-14
210,2022/7/15 12:00,14,32,-18,-18
210,2022/7/15 12:10,16,48,-32,-32
210,2022/7/15 12:20,16,38,-22,-22
210,2022/7/15 12:30,15,32,-17,-17
210,2022/7/15 12:40,16,34,-18,-18
210,2022/7/15 12:50,13,37,-24,-24
210,2022/7/15 13:00,12,32,-20,-20
210,2022/7/15 13:10,14,34,-20,-20
210,2022/7/15 13:20,14,35,-21,-21
210,2022/7/15 13:30,14,39,-25,-25
210,2022/7/15 13:40,15,44,-29,-29
210,2022/7/15 13:50,12,38,-26,-26
210,2022/7/15 14:00,14,33,-19,-19
210,2022/7/15 14:10,14,38,-24,-24
210,2022/7/15 14:20,13,38,-25,-25
210,2022/7/15 14:30,13,32,-19,-19
210,2022/7/15 14:40,15,38,-23,-23
210,2022/7/15 14:50,11,31,-20,-20
210,2022/7/15 15:00,15,38,-23,-23
210,2022/7/15 15:10,16,64,-48,-48
210,2022/7/15 15:20,13,48,-35,-35
210,2022/7/15 15:30,12,45,-33,-33
210,2022/7/15 15:40,19,38,-19,-19
210,2022/7/15 15:50,15,38,-23,-23
210,2022/7/15 16:00,17,40,-23,-23
210,2022/7/15 16:10,19,47,-28,-28
210,2022/7/15 16:20,20,47,-27,-27
210,2022/7/15 16:30,19,58,-39,-39
210,2022/7/15 16:40,19,82,-63,-63
210,2022/7/15 16:50,20,55,-35,-35
210,2022/7/15 17:00,17,56,-39,-39
210,2022/7/15 17:10,29,58,-29,-29
210,2022/7/15 17:20,20,70,-50,-50
210,2022/7/15 17:30,16,76,-60,-60
210,2022/7/15 17:40,24,93,-69,-69
210,2022/7/15 17:50,20,77,-57,-57
210,2022/7/15 18:00,13,95,-82,-82
210,2022/7/15 18:10,12,77,-65,-65
210,2022/7/15 18:20,11,78,-67,-67
210,2022/7/15 18:30,10,78,-68,-68
210,2022/7/15 18:40,11,99,-88,-88
210,2022/7/15 18:50,10,101,-91,-91
210,2022/7/15 19:00,9,94,-85,-85
210,2022/7/15 19:10,7,124,-117,-117
210,2022/7/15 19:20,7,89,-82,-82
210,2022/7/15 19:30,6,78,-72,-72
210,2022/7/15 19:40,7,81,-74,-74
210,2022/7/15 19:50,4,78,-74,-74
210,2022/7/15 20:00,7,71,-64,-64
210,2022/7/15 20:10,4,69,-65,-65
210,2022/7/15 20:20,4,64,-60,-60
210,2022/7/15 20:30,5,72,-67,-67
210,2022/7/15 20:40,5,62,-57,-57
210,2022/7/15 20:50,4,53,-49,-49
210,2022/7/15 21:00,5,49,-44,-44
210,2022/7/15 21:10,4,49,-45,-45
210,2022/7/15 21:20,4,56,-52,-52
210,2022/7/15 21:30,4,51,-47,-47
210,2022/7/15 21:40,2,66,-64,-64
210,2022/7/15 21:50,2,47,-45,-45
210,2022/7/15 22:00,1,56,-55,-55
210,2022/7/15 22:10,1,34,-33,-33
210,2022/7/15 22:20,2,52,-50,-50
210,2022/7/15 22:30,0,49,-49,-49
210,2022/7/15 22:40,0,33,-33,-33
210,2022/7/15 22:50,0,46,-46,-46
224,2022/7/15 5:00,0,1,-1,-2
224,2022/7/15 5:10,3,1,2,8
224,2022/7/15 5:20,14,1,13,28
224,2022/7/15 5:30,16,2,14,29
224,2022/7/15 5:40,18,1,17,33
224,2022/7/15 5:50,20,1,19,42
224,2022/7/15 6:00,25,1,24,53
224,2022/7/15 6:10,33,1,32,65
224,2022/7/15 6:20,35,1,34,73
224,2022/7/15 6:30,38,45,-7,27
224,2022/7/15 6:40,45,72,-27,16
224,2022/7/15 6:50,49,97,-48,-12
224,2022/7/15 7:00,69,112,-43,10
224,2022/7/15 7:10,85,76,9,81
224,2022/7/15 7:20,104,71,33,184
224,2022/7/15 7:30,155,63,92,293
224,2022/7/15 7:40,162,71,91,262
224,2022/7/15 7:50,152,68,84,265
224,2022/7/15 8:00,90,95,-5,126
224,2022/7/15 8:10,59,105,-46,-31
224,2022/7/15 8:20,52,115,-63,-53
224,2022/7/15 8:30,50,126,-76,-98
224,2022/7/15 8:40,36,104,-68,-85
224,2022/7/15 8:50,29,119,-90,-98
224,2022/7/15 9:00,23,109,-86,-109
224,2022/7/15 9:10,21,112,-91,-114
224,2022/7/15 9:20,23,88,-65,-83
224,2022/7/15 9:30,23,75,-52,-79
224,2022/7/15 9:40,20,68,-48,-70
224,2022/7/15 9:50,21,57,-36,-66
224,2022/7/15 10:00,19,60,-41,-53
224,2022/7/15 10:10,21,69,-48,-71
224,2022/7/15 10:20,17,51,-34,-49
224,2022/7/15 10:30,18,54,-36,-56
224,2022/7/15 10:40,21,45,-24,-49
224,2022/7/15 10:50,19,38,-19,-41
224,2022/7/15 11:00,20,40,-20,-33
224,2022/7/15 11:10,23,46,-23,-41
224,2022/7/15 11:20,20,40,-20,-36
224,2022/7/15 11:30,22,47,-25,-33
224,2022/7/15 11:40,21,51,-30,-37
224,2022/7/15 11:50,20,38,-18,-32
224,2022/7/15 12:00,25,39,-14,-32
224,2022/7/15 12:10,25,42,-17,-49
224,2022/7/15 12:20,21,38,-17,-39
224,2022/7/15 12:30,21,45,-24,-41
224,2022/7/15 12:40,20,41,-21,-39
224,2022/7/15 12:50,16,46,-30,-54
224,2022/7/15 13:00,17,50,-33,-53
224,2022/7/15 13:10,23,73,-50,-70
224,2022/7/15 13:20,20,52,-32,-53
224,2022/7/15 13:30,23,49,-26,-51
224,2022/7/15 13:40,20,50,-30,-59
224,2022/7/15 13:50,23,48,-25,-51
224,2022/7/15 14:00,21,51,-30,-49
224,2022/7/15 14:10,24,47,-23,-47
224,2022/7/15 14:20,23,50,-27,-52
224,2022/7/15 14:30,25,59,-34,-53
224,2022/7/15 14:40,22,59,-37,-60
224,2022/7/15 14:50,25,51,-26,-46
224,2022/7/15 15:00,27,47,-20,-43
224,2022/7/15 15:10,28,41,-13,-61
224,2022/7/15 15:20,25,48,-23,-58
224,2022/7/15 15:30,28,51,-23,-56
224,2022/7/15 15:40,22,49,-27,-46
224,2022/7/15 15:50,26,41,-15,-38
224,2022/7/15 16:00,28,65,-37,-60
224,2022/7/15 16:10,35,59,-24,-52
224,2022/7/15 16:20,46,42,4,-23
224,2022/7/15 16:30,55,61,-6,-45
224,2022/7/15 16:40,64,54,10,-53
224,2022/7/15 16:50,76,57,19,-16
224,2022/7/15 17:00,84,65,19,-20
224,2022/7/15 17:10,87,61,26,-3
224,2022/7/15 17:20,64,97,-33,-83
224,2022/7/15 17:30,79,70,9,-51
224,2022/7/15 17:40,113,79,34,-35
224,2022/7/15 17:50,71,77,-6,-63
224,2022/7/15 18:00,39,75,-36,-118
224,2022/7/15 18:10,37,78,-41,-106
224,2022/7/15 18:20,30,108,-78,-145
224,2022/7/15 18:30,27,107,-80,-148
224,2022/7/15 18:40,24,92,-68,-156
224,2022/7/15 18:50,21,76,-55,-146
224,2022/7/15 19:00,20,95,-75,-160
224,2022/7/15 19:10,18,78,-60,-177
224,2022/7/15 19:20,16,77,-61,-143
224,2022/7/15 19:30,14,77,-63,-135
224,2022/7/15 19:40,14,67,-53,-127
224,2022/7/15 19:50,12,73,-61,-135
224,2022/7/15 20:00,10,71,-61,-125
224,2022/7/15 20:10,10,63,-53,-118
224,2022/7/15 20:20,12,54,-42,-102
224,2022/7/15 20:30,12,48,-36,-103
224,2022/7/15 20:40,10,50,-40,-97
224,2022/7/15 20:50,10,49,-39,-88
224,2022/7/15 21:00,8,48,-40,-84
224,2022/7/15 21:10,9,40,-31,-76
224,2022/7/15 21:20,6,62,-56,-108
224,2022/7/15 21:30,7,55,-48,-95
224,2022/7/15 21:40,4,49,-45,-109
224,2022/7/15 21:50,2,41,-39,-84
224,2022/7/15 22:00,3,51,-48,-103
224,2022/7/15 22:10,3,47,-44,-77
224,2022/7/15 22:20,2,40,-38,-88
224,2022/7/15 22:30,0,51,-51,-100
224,2022/7/15 22:40,0,41,-41,-74
224,2022/7/15 22:50,0,26,-26,-72
213,2022/7/15 5:00,0,1,-1,-3
213,2022/7/15 5:10,6,1,5,13
213,2022/7/15 5:20,18,1,17,45
213,2022/7/15 5:30,16,1,15,44
213,2022/7/15 5:40,19,1,18,51
213,2022/7/15 5:50,32,1,31,73
213,2022/7/15 6:00,33,1,32,85
213,2022/7/15 6:10,43,1,42,107
213,2022/7/15 6:20,54,1,53,126
213,2022/7/15 6:30,58,32,26,53
213,2022/7/15 6:40,61,31,30,46
213,2022/7/15 6:50,72,54,18,6
213,2022/7/15 7:00,92,51,41,51
213,2022/7/15 7:10,151,76,75,156
213,2022/7/15 7:20,177,72,105,289
213,2022/7/15 7:30,230,67,163,456
213,2022/7/15 7:40,224,98,126,388
213,2022/7/15 7:50,200,109,91,356
213,2022/7/15 8:00,144,110,34,160
213,2022/7/15 8:10,84,118,-34,-65
213,2022/7/15 8:20,60,120,-60,-113
213,2022/7/15 8:30,54,183,-129,-227
213,2022/7/15 8:40,42,312,-270,-355
213,2022/7/15 8:50,31,132,-101,-199
213,2022/7/15 9:00,29,104,-75,-184
213,2022/7/15 9:10,27,106,-79,-193
213,2022/7/15 9:20,26,90,-64,-147
213,2022/7/15 9:30,27,92,-65,-144
213,2022/7/15 9:40,27,75,-48,-118
213,2022/7/15 9:50,24,70,-46,-112
213,2022/7/15 10:00,23,71,-48,-101
213,2022/7/15 10:10,25,61,-36,-107
213,2022/7/15 10:20,24,60,-36,-85
213,2022/7/15 10:30,25,60,-35,-91
213,2022/7/15 10:40,22,62,-40,-89
213,2022/7/15 10:50,25,53,-28,-69
213,2022/7/15 11:00,25,72,-47,-80
213,2022/7/15 11:10,26,63,-37,-78
213,2022/7/15 11:20,27,47,-20,-56
213,2022/7/15 11:30,26,50,-24,-57
213,2022/7/15 11:40,28,59,-31,-68
213,2022/7/15 11:50,25,48,-23,-55
213,2022/7/15 12:00,24,54,-30,-62
213,2022/7/15 12:10,29,52,-23,-72
213,2022/7/15 12:20,31,53,-22,-61
213,2022/7/15 12:30,27,68,-41,-82
213,2022/7/15 12:40,25,70,-45,-84
213,2022/7/15 12:50,20,60,-40,-94
213,2022/7/15 13:00,25,61,-36,-89
213,2022/7/15 13:10,28,57,-29,-99
213,2022/7/15 13:20,28,60,-32,-85
213,2022/7/15 13:30,25,60,-35,-86
213,2022/7/15 13:40,25,59,-34,-93
213,2022/7/15 13:50,27,58,-31,-82
213,2022/7/15 14:00,25,70,-45,-94
213,2022/7/15 14:10,26,69,-43,-90
213,2022/7/15 14:20,23,59,-36,-88
213,2022/7/15 14:30,23,54,-31,-84
213,2022/7/15 14:40,23,58,-35,-95
213,2022/7/15 14:50,25,57,-32,-78
213,2022/7/15 15:00,26,61,-35,-78
213,2022/7/15 15:10,22,63,-41,-102
213,2022/7/15 15:20,24,61,-37,-95
213,2022/7/15 15:30,25,71,-46,-102
213,2022/7/15 15:40,30,72,-42,-88
213,2022/7/15 15:50,34,69,-35,-73
213,2022/7/15 16:00,35,65,-30,-90
213,2022/7/15 16:10,39,70,-31,-83
213,2022/7/15 16:20,44,72,-28,-51
213,2022/7/15 16:30,46,71,-25,-70
213,2022/7/15 16:40,45,70,-25,-78
213,2022/7/15 16:50,47,95,-48,-64
213,2022/7/15 17:00,85,86,-1,-21
213,2022/7/15 17:10,112,87,25,22
213,2022/7/15 17:20,70,74,-4,-87
213,2022/7/15 17:30,90,94,-4,-55
213,2022/7/15 17:40,217,93,124,89
213,2022/7/15 17:50,70,97,-27,-90
213,2022/7/15 18:00,48,106,-58,-176
213,2022/7/15 18:10,45,108,-63,-169
213,2022/7/15 18:20,30,111,-81,-226
213,2022/7/15 18:30,25,125,-100,-248
213,2022/7/15 18:40,28,109,-81,-237
213,2022/7/15 18:50,25,108,-83,-229
213,2022/7/15 19:00,20,110,-90,-250
213,2022/7/15 19:10,19,88,-69,-246
213,2022/7/15 19:20,18,107,-89,-232
213,2022/7/15 19:30,17,110,-93,-228
213,2022/7/15 19:40,14,98,-84,-211
213,2022/7/15 19:50,16,87,-71,-206
213,2022/7/15 20:00,15,79,-64,-189
213,2022/7/15 20:10,14,83,-69,-187
213,2022/7/15 20:20,14,72,-58,-160
213,2022/7/15 20:30,12,75,-63,-166
213,2022/7/15 20:40,11,63,-52,-149
213,2022/7/15 20:50,11,72,-61,-149
213,2022/7/15 21:00,12,78,-66,-150
213,2022/7/15 21:10,14,60,-46,-122
213,2022/7/15 21:20,12,71,-59,-167
213,2022/7/15 21:30,12,62,-50,-145
213,2022/7/15 21:40,4,60,-56,-165
213,2022/7/15 21:50,6,63,-57,-141
213,2022/7/15 22:00,4,56,-52,-155
213,2022/7/15 22:10,5,47,-42,-119
213,2022/7/15 22:20,2,64,-62,-150
213,2022/7/15 22:30,0,43,-43,-143
213,2022/7/15 22:40,0,48,-48,-122
213,2022/7/15 22:50,0,53,-53,-125
225,2022/7/15 5:00,0,1,-1,-4
225,2022/7/15 5:10,0,1,-1,12
225,2022/7/15 5:20,5,1,4,49
225,2022/7/15 5:30,10,1,9,53
225,2022/7/15 5:40,11,1,10,61
225,2022/7/15 5:50,12,1,11,84
225,2022/7/15 6:00,16,1,15,100
225,2022/7/15 6:10,20,1,19,126
225,2022/7/15 6:20,32,14,18,144
225,2022/7/15 6:30,31,16,15,68
225,2022/7/15 6:40,35,32,3,49
225,2022/7/15 6:50,45,21,24,30
225,2022/7/15 7:00,54,35,19,70
225,2022/7/15 7:10,67,62,5,161
225,2022/7/15 7:20,77,50,27,316
225,2022/7/15 7:30,101,90,11,467
225,2022/7/15 7:40,147,104,43,431
225,2022/7/15 7:50,124,120,4,360
225,2022/7/15 8:00,113,181,-68,92
225,2022/7/15 8:10,67,190,-123,-188
225,2022/7/15 8:20,45,296,-251,-364
225,2022/7/15 8:30,42,329,-287,-514
225,2022/7/15 8:40,32,327,-295,-650
225,2022/7/15 8:50,29,190,-161,-360
225,2022/7/15 9:00,26,108,-82,-266
225,2022/7/15 9:10,21,106,-85,-278
225,2022/7/15 9:20,19,102,-83,-230
225,2022/7/15 9:30,16,91,-75,-219
225,2022/7/15 9:40,20,78,-58,-176
225,2022/7/15 9:50,19,80,-61,-173
225,2022/7/15 10:00,15,70,-55,-156
225,2022/7/15 10:10,22,61,-39,-146
225,2022/7/15 10:20,19,63,-44,-129
225,2022/7/15 10:30,18,80,-62,-153
225,2022/7/15 10:40,21,69,-48,-137
225,2022/7/15 10:50,25,49,-24,-93
225,2022/7/15 11:00,24,50,-26,-106
225,2022/7/15 11:10,26,46,-20,-98
225,2022/7/15 11:20,23,47,-24,-80
225,2022/7/15 11:30,26,44,-18,-75
225,2022/7/15 11:40,28,48,-20,-88
225,2022/7/15 11:50,25,42,-17,-72
225,2022/7/15 12:00,27,57,-30,-92
225,2022/7/15 12:10,28,61,-33,-105
225,2022/7/15 12:20,26,50,-24,-85
225,2022/7/15 12:30,26,48,-22,-104
225,2022/7/15 12:40,26,50,-24,-108
225,2022/7/15 12:50,26,50,-24,-118
225,2022/7/15 13:00,22,51,-29,-118
225,2022/7/15 13:10,23,55,-32,-131
225,2022/7/15 13:20,23,59,-36,-121
225,2022/7/15 13:30,22,72,-50,-136
225,2022/7/15 13:40,24,60,-36,-129
225,2022/7/15 13:50,22,50,-28,-110
225,2022/7/15 14:00,22,47,-25,-119
225,2022/7/15 14:10,25,45,-20,-110
225,2022/7/15 14:20,25,47,-22,-110
225,2022/7/15 14:30,26,47,-21,-105
225,2022/7/15 14:40,23,40,-17,-112
225,2022/7/15 14:50,24,49,-25,-103
225,2022/7/15 15:00,27,65,-38,-116
225,2022/7/15 15:10,24,52,-28,-130
225,2022/7/15 15:20,30,47,-17,-112
225,2022/7/15 15:30,28,46,-18,-120
225,2022/7/15 15:40,26,45,-19,-107
225,2022/7/15 15:50,27,40,-13,-86
225,2022/7/15 16:00,26,40,-14,-104
225,2022/7/15 16:10,38,47,-9,-92
225,2022/7/15 16:20,29,44,-15,-66
225,2022/7/15 16:30,34,63,-29,-99
225,2022/7/15 16:40,46,49,-3,-81
225,2022/7/15 16:50,47,52,-5,-69
225,2022/7/15 17:00,77,45,32,11
